arrival_time,job_size
960019,6
960057,9
960075,8
960151,29
960157,6
960164,9
960246,14
960247,10
960271,26
960311,6
960313,6
960404,5
960514,7
960609,5
960694,6
960699,7
960709,8
960742,36
960763,5
960773,36
960792,23
960851,14
960872,9
960886,7
960891,10
960955,13
961079,22
961080,18
961093,46
961129,10
961209,14
961213,202
961235,21
961250,18
961296,20
961351,9
961353,9
961385,13
961458,12
961459,22
961466,21
961488,23
961505,7
961509,7
961530,25
961544,5
961568,19
961569,41
961628,13
961673,100
961675,28
961767,5
961824,6
961852,5
961873,19
961898,10
961957,21
961963,33
961967,30
961975,9
962031,7
962050,6
962097,6
962202,9
962230,5
962238,25
962244,6
962277,15
962339,8
962422,23
962443,24
962485,10
962508,19
962613,34
962638,8
962639,36
962640,11
962691,23
962787,14
962808,26
962870,7
962875,21
962903,62
962945,31
962980,26
963020,19
963049,9
963072,7
963133,6
963164,10
963176,15
963245,306
963259,29
963269,15
963287,57
963310,24
963323,6
963356,9
963378,8
963403,143
963448,16
963518,43
963534,12
963602,9
963622,54
963642,10
963648,18
963692,8
963850,14
963854,44
963888,18
963893,12
963921,66
963926,85
963949,24
963956,32
963963,43
963969,30
963991,18
964002,13
964040,15
964067,36
964116,8
964147,16
964187,15
964202,129
964231,11
964259,69
964301,17
964334,11
964404,8
964495,54
964613,12
964636,10
964644,17
964690,72
964733,7
964761,12
964763,10
964766,23
964862,25
964866,60
964889,10
964896,16
964931,6
964934,41
965006,64
965024,39
965033,57
965072,49
965101,14
965128,44
965172,39
965189,46
965224,17
965226,9
965249,8
965276,14
965288,10
965338,10
965403,67
965436,39
965440,44
965452,27
965489,7
965495,13
965522,11
965547,35
965578,26
965602,33
965628,10
965629,30
965684,17
965712,38
965737,11
965738,18
965745,18
965755,24
965765,22
965823,9
965864,8
965881,57
965906,10
965944,11
965945,134
965947,12
965949,47
965959,10
965994,14
966026,36
966036,13
966037,11
966121,67
966125,25
966158,26
966168,40
966200,9
966219,40
966230,35
966288,8
966299,7
966305,11
966319,64
966329,8
966348,78
966377,9
966406,10
966418,24
966441,10
966474,8
966553,6
966558,16
966574,7
966577,5
966639,21
966642,7
966725,37
966754,6
966765,5
966780,11
966936,8
966937,16
966978,20
966979,30
967009,19
967014,43
967065,29
967074,32
967076,28
967081,37
967177,20
967195,14
967208,70
967229,19
967241,478
967270,7
967289,9
967290,75
967529,17
967530,12
967559,7
967615,74
967636,18
967675,11
967684,39
967700,10
967719,14
967732,16
967734,12
967754,31
967762,6
967796,6
967819,7
967844,35
967892,9
967893,7
967895,6
967903,10
967907,26
967925,10
967976,22
967989,13
968010,7
968042,15
968068,23
968101,21
968150,56
968171,18
968212,19
968270,26
968289,9
968316,11
968361,48
968374,31
968394,21
968399,31
968452,70
968507,24
968515,14
968523,53
968573,11
968581,23
968595,45
968632,15
968650,8
968690,21
968734,28
968799,27
968833,39
968852,11
968860,24
968875,17
968880,21
969016,25
969018,61
969060,18
969079,20
969093,69
969144,19
969152,86
969184,6
969209,6
969214,7
969223,6
969234,5
969244,29
969250,61
969270,5
969271,11
969314,24
969318,7
969393,14
969404,45
969420,8
969436,7
969459,6
969512,9
969518,234
969578,6
969588,192
969589,36
969642,28
969653,37
969669,19
969701,17
969733,9
969745,54
969752,19
969756,9
969778,12
969793,15
969847,18
969902,13
969907,7
969915,10
969931,12
969966,9
969970,11
969975,10
970026,50
970028,32
970060,31
970067,11
970073,44
970085,13
970089,32
970103,11
970121,6
970123,12
970147,27
970151,10
970230,38
970245,17
970265,22
970266,47
970283,19
970284,7
970331,25
970364,9
970394,12
970397,10
970402,13
970419,5
970456,6
970508,13
970511,9
970564,8
970605,5
970618,18
970812,6
970857,11
970877,6
970879,7
970956,6
970969,12
971055,5
971198,11
971210,6
971243,15
971278,40
971290,9
971301,7
971327,5
971359,10
971456,11
971467,11
971524,11
971538,12
971550,5
971561,17
971603,10
971612,22
971615,8
971629,9
971659,14
971671,60
971853,51
971953,22
971968,40
971995,43
972017,33
972035,9
972065,52
972091,18
972097,21
972111,50
972128,7
972169,7
972190,10
972223,11
972231,10
972232,27
972241,31
972275,13
972276,31
972381,35
972382,20
972428,21
972513,22
972522,9
972542,10
972562,26
972569,18
972580,24
972581,9
972609,6
972627,8
972664,9
972713,6
972755,6
972780,5
972890,5
972942,15
972943,12
973001,10
973023,7
973038,36
973049,7
973113,6
973133,9
973158,6
973180,6
973197,6
973208,6
973232,8
973252,40
973254,15
973274,21
973316,12
973318,11
973341,19
973348,7
973384,84
973407,7
973522,34
973559,51
973560,18
973563,7
973569,18
973623,10
973639,7
973685,7
973707,36
973746,13
973778,121
973781,201
973785,59
973910,7
973914,36
973930,20
974022,14
974023,18
974039,187
974082,35
974312,10
974336,11
974381,13
974387,12
974411,12
974446,8
974476,307
974494,56
974524,14
974550,7
974557,6
974559,5
974560,8
974643,7
974669,6
974678,5
974737,10
974765,14
974771,6
974810,10
974866,36
974874,7
974878,9
974884,7
974901,7
974907,29
974974,7
975055,35
975062,10
975068,12
975076,19
975093,7
975172,7
975174,6
975188,20
975224,46
975277,7
975286,5
975353,81
975356,42
975359,175
975360,6
975380,45
975455,50
975603,20
975641,5
975642,6
975784,22
975788,12
975802,8
975824,8
975832,17
975875,11
975922,18
975930,61
975959,195
975981,48
975991,5
976003,8
976141,15
976156,21
976197,104
976204,301
976251,36
976266,20
976267,5
976270,12
976341,5
976347,5
976471,13
976515,28
976517,8
976523,7
976561,13
976567,5
976582,5
976610,15
976655,8
976656,15
976767,42
976770,48
976781,27
976802,10
976807,21
976812,17
976816,10
976832,14
976916,9
976922,21
976937,14
976961,35
977048,33
977050,23
977112,9
977119,20
977136,136
977156,44
977182,10
977185,62
977201,10
977208,89
977260,21
977288,23
977297,19
977346,47
977356,6
977372,11
977375,8
977381,8
977413,34
977419,32
977467,6
977479,9
977501,24
977518,12
977558,29
977590,16
977591,274
977650,9
977666,6
977690,105
977770,7
977814,6
977824,6
977905,9
977907,9
977911,8
977973,20
977992,20
977994,17
978015,9
978042,7
978043,24
978143,119
978173,20
978185,12
978188,48
978221,31
978225,27
978226,21
978231,9
978233,16
978234,15
978257,20
978310,41
978315,66
978416,20
978484,18
978525,36
978544,26
978599,9
978600,132
978601,17
978622,7
978643,12
978653,20
978694,26
978738,6
978745,7
978753,7
978797,6
978821,10
978845,653
978855,5
978878,5
978887,15
979004,7
979082,699
979103,9
979158,153
979159,16
979194,8
979259,6
979266,6
979297,5
979313,9
979317,11
979330,93
979359,7
979417,6
979423,11
979428,6
979455,31
979460,52
979547,18
979608,19
979618,40
979627,26
979636,17
979670,20
979713,20
979748,18
979769,41
979819,20
979843,28
979844,42
979850,10
979911,23
979970,10
980049,14
980057,8
980083,7
980105,12
980112,7
980116,44
980180,8
980182,7
980183,57
980194,5
980210,6
980215,10
980278,18
980309,9
980330,20
980370,8
980398,19
980443,8
980469,8
980483,11
980494,34
980497,10
980551,49
980565,22
980566,19
980580,24
980646,15
980648,9
980653,23
980663,18
980686,13
980688,77
980707,84
980823,10
980850,30
980858,12
980900,138
980904,26
980918,51
980934,23
980935,12
980945,11
980969,9
980972,387
980974,14
980992,12
981002,19
981008,10
981110,7
981134,5
981147,72
981148,7
981220,11
981236,9
981238,10
981242,19
981269,15
981281,8
981300,16
981388,9
981394,23
981419,9
981426,22
981451,11
981453,74
981456,12
981508,168
981655,9
981671,9
981799,11
981817,215
981881,18
981887,14
981907,15
981923,6
981933,14
982045,197
982059,7
982062,8
982080,11
982088,13
982120,5
982216,9
982220,11
982265,16
982291,9
982308,8
982313,16
982329,57
982382,10
982393,80
982551,5
982565,8
982686,11
982743,7
982783,50
982795,11
982824,9
982840,29
982853,11
982886,19
982900,28
982908,11
982932,17
982933,29
982935,10
983057,85
983070,15
983071,10
983102,18
983111,21
983164,52
983201,9
983212,7
983233,93
983357,70
983373,16
983381,36
983420,7
983461,8
983502,8
983551,12
983564,11
983586,16
983608,10
983630,36
983631,9
983637,14
983665,19
983691,9
983739,17
983766,7
983790,5
983818,87
983822,7
983985,33
983995,161
984041,16
984146,9
984160,17
984212,18
984220,816
984255,7
984265,9
984269,6
984282,8
984333,7
984388,18
984439,10
984453,38
984483,8
984499,28
984525,9
984539,11
984581,250
984712,7
984723,7
984745,12
984748,8
984782,162
984787,43
984880,45
984914,40
984967,19
984968,54
985006,11
985026,10
985029,11
985036,19
985041,291
985080,18
985087,10
985101,12
985141,31
985159,12
985163,25
985214,22
985219,31
985222,44
985225,45
985318,7
985367,17
985410,21
985537,6
985568,9
985584,53
985615,16
985650,7
985680,6
985693,6
985696,75
985718,14
985760,17
985811,10
985812,96
985832,12
985842,60
985845,16
985950,7
985960,20
985962,10
985967,29
985977,6
985983,10
985989,6
986037,8
986093,8
986144,16
986176,8
986212,7
986290,11
986319,38
986356,5
986383,21
986404,174
986445,14
986481,12
986496,10
986501,29
986516,9
986543,20
986546,29
986553,21
986561,16
986596,18
986668,52
986676,14
986732,10
986753,25
986791,7
986794,6
986803,9
986817,9
986843,6
986877,5
986936,20
986946,14
986980,9
987032,18
987057,7
987075,6
987087,30
987102,19
987158,7
987214,7
987261,9
987271,10
987297,7
987301,36
987351,5
987436,13
987437,9
987464,11
987566,32
987576,7
987595,248
987602,18
987684,5
987691,11
987748,6
987800,880
987818,20
987824,32
987826,10
987843,13
987850,14
987902,66
987918,7
987920,9
987950,12
987958,6
987999,71
988001,80
988027,28
988034,11
988051,9
988080,12
988098,11
988112,6
988158,13
988180,13
988255,12
988299,10
988315,24
988488,11
988495,8
988496,10
988543,28
988580,7
988593,8
988642,38
988663,20
988739,36
988756,10
988787,11
988817,25
988966,17
988968,14
989014,7
989110,28
989237,8
989241,21
989249,19
989285,61
989325,10
989361,25
989401,24
989430,35
989463,54
989515,21
989522,32
989559,33
989590,152
989620,14
989646,12
989721,35
989760,22
989784,18
989785,52
989807,9
989819,39
989851,12
989963,11
989971,7
990001,6
990070,147
990110,40
990143,16
990154,21
990185,21
990210,12
990281,11
990289,41
990303,18
990348,6
990372,6
990384,9
990506,33
990508,12
990569,6
990572,10
990583,9
990592,8
990620,21
990628,8
990668,37
990696,15
990717,8
990746,14
990770,41
990776,9
990902,60
991067,7
991150,148
991162,8
991249,13
991251,5
991254,22
991274,11
991283,18
991382,21
991407,20
991408,11
991542,21
991545,34
991570,9
991612,10
991662,17
991670,102
991809,18
991810,14
991856,28
991871,12
991872,8
991907,6
991921,6
991959,7
991998,23
992016,21
992036,26
992040,35
992088,33
992126,29
992148,38
992201,27
992221,35
992273,12
992274,19
992301,12
992392,17
992393,5
992444,12
992447,15
992450,596
992479,17
992480,20
992584,18
992602,10
992658,9
992696,15
992721,8
992808,9
992839,9
992840,33
992865,24
992866,6
992930,16
992941,16
992991,8
992992,7
992996,36
993009,42
993101,27
993112,9
993191,29
993293,10
993381,10
993384,11
993394,51
993405,133
993409,37
993436,38
993594,21
993621,36
993625,22
993656,23
993711,29
993724,61
993732,10
993770,32
993807,18
993821,13
993890,7
993906,8
993951,26
993973,6
994011,7
994015,7
994039,29
994040,6
994044,8
994151,55
994173,76
994177,5
994184,7
994188,6
994197,20
994244,9
994280,99
994302,7
994318,8
994319,19
994368,33
994372,24
994386,20
994396,10
994407,38
994485,39
994527,11
994529,12
994536,6
994554,7
994566,8
994600,203
994621,13
994625,5
994654,9
994662,5
994663,7
994702,40
994708,10
994726,5
994751,12
994774,28
994825,6
994836,5
994847,12
994868,9
994902,9
994908,34
994978,8
994987,25
995006,20
995031,27
995072,11
995079,71
995081,16
995091,26
995097,12
995103,6
995106,9
995171,28
995186,6
995273,6
995284,6
995322,23
995329,25
995359,10
995360,20
995377,49
995415,25
995433,19
995478,7
995506,5
995542,7
995559,15
995563,7
995619,5
995622,6
995623,17
995641,15
995654,31
995695,10
995700,6
995723,55
995798,41
995827,30
995841,18
995871,22
995901,20
995911,18
995937,31
995943,18
995944,22
996012,20
996036,45
996043,24
996082,18
996095,23
996119,58
996288,11
996334,10
996338,11
996406,12
996407,6
996424,7
996439,117
996441,7
996450,6
996458,8
996484,11
996510,8
996526,172
996567,19
996599,10
996626,16
996656,41
996690,23
996718,14
996750,5
996774,416
996779,7
996788,11
996836,29
996868,10
996989,20
997014,18
997109,9
997115,19
997128,14
997174,17
997182,10
997185,10
997193,10
997237,225
997278,13
997291,12
997406,6
997416,16
997417,13
997441,10
997500,20
997574,39
997618,18
997660,34
997715,30
997769,34
997772,21
997779,19
997782,53
997792,9
997801,7
997812,36
997814,17
997874,34
997878,10
997920,16
997938,7
997949,18
997957,10
997969,8
997974,11
998006,53
998014,9
998020,8
998046,286
998154,15
998160,11
998172,23
998297,40
998302,48
998311,67
998333,6
998365,6
998392,7
998404,22
998407,9
998437,10
998484,57
998510,53
998523,11
998534,10
998622,21
998651,21
998702,12
998725,6
998763,13
998782,19
998868,14
998883,11
998889,6
998937,282
998965,5
999001,24
999083,11
999090,162
999118,23
999140,13
999169,6
999175,21
999233,33
999287,13
999296,20
999419,6
999446,24
999471,6
999472,8
999509,36
999540,6
999558,8
999583,7
999591,314
999593,18
999600,25
999604,9
999611,36
999618,18
999619,24
999767,56
999825,19
999894,35
999997,12
1000007,14
1000012,40
1000016,19
1000054,18
1000083,26
1000132,27
1000136,24
1000148,17
1000237,12
1000271,13
1000302,24
1000315,10
1000327,243
1000343,9
1000347,98
1000358,62
1000405,45
1000420,12
1000456,11
1000482,9
1000489,6
1000510,11
1000548,9
1000552,10
1000568,10
1000574,9
1000592,8
1000593,9
1000600,6
1000654,8
1000730,7
1000907,42
1000929,144
1000955,14
1001002,11
1001091,12
1001095,10
1001106,15
1001160,11
1001265,30
1001291,20
1001304,19
1001337,22
1001392,26
1001458,17
1001536,46
1001561,17
1001614,18
1001615,20
1001619,69
1001621,29
1001657,9
1001694,40
1001918,80
1001979,14
1002162,9
1002173,10
1002223,84
1002251,71
1002265,21
1002308,9
1002313,10
1002355,17
1002390,48
1002407,36
1002455,22
1002495,99
1002521,73
1002526,12
1002562,11
1002668,15
1002695,17
1002794,15
1002800,9
1002820,7
1002826,8
1002861,11
1002875,26
1002932,16
1002974,12
1003005,7
1003009,91
1003058,38
1003090,11
1003095,7
1003132,9
1003138,22
1003180,12
1003184,33
1003209,13
1003222,15
1003225,20
1003263,8
1003268,13
1003292,14
1003412,35
1003454,12
1003458,17
1003459,12
1003492,9
1003541,10
1003544,19
1003581,10
1003589,5
1003593,6
1003600,15
1003633,10
1003676,29
1003696,6
1003704,6
1003752,10
1003777,8
1003792,11
1003939,19
1003977,6
1003993,7
1003994,12
1004001,17
1004018,7
1004044,6
1004118,8
1004190,26
1004217,11
1004218,6
1004290,8
1004341,12
1004370,10
1004389,7
1004401,26
1004478,13
1004539,15
1004563,7
1004603,8
1004613,6
1004618,7
1004649,7
1004653,14
1004697,19
1004711,23
1004765,11
1004873,16
1004881,8
1004952,10
1004957,313
1004968,8
1005022,34
1005052,25
1005069,11
1005107,33
1005128,15
1005170,16
1005187,21
1005199,10
1005231,8
1005243,13
1005245,25
1005294,15
1005304,8
1005324,5
1005353,6
1005373,47
1005381,99
1005415,12
1005495,12
1005536,25
1005541,12
1005628,7
1005647,19
1005727,17
1005783,6
1005792,5
1005803,14
1005813,21
1005848,16
1005849,35
1005879,22
1005902,48
1006033,51
1006081,14
1006100,41
1006125,11
1006137,67
1006144,7
1006170,7
1006174,227
1006208,13
1006227,39
1006235,28
1006250,24
1006290,19
1006296,25
1006354,31
1006359,7
1006366,10
1006382,30
1006417,5
1006430,8
1006599,15
1006613,11
1006615,13
1006648,20
1006694,13
1006699,63
1006722,63
1006742,18
1006753,19
1006769,21
1006796,13
1006801,8
1006818,6
1006820,6
1006849,45
1006874,5
1006901,9
1006955,8
1006961,11
1006963,7
1007017,6
1007144,8
1007186,26
1007230,5
1007231,11
1007238,5
1007245,11
1007288,15
1007292,6
1007303,19
1007309,10
1007381,12
1007383,8
1007406,16
1007459,6
1007481,18
1007485,7
1007507,12
1007548,7
1007553,13
1007573,62
1007589,6
1007611,10
1007621,36
1007663,112
1007701,7
1007707,10
1007764,6
1007777,24
1007791,12
1007800,8
1007828,8
1008029,6
1008035,6
1008063,7
1008072,9
1008145,17
1008166,22
1008208,7
1008224,7
1008231,48
1008270,6
1008385,15
1008387,19
1008423,20
1008489,24
1008535,59
1008553,38
1008588,21
1008638,13
1008672,17
1008693,22
1008730,155
1008768,32
1008769,12
1008789,84
1008816,11
1008932,23
1008970,18
1009008,20
1009045,18
1009051,9
1009061,19
1009116,55
1009242,26
1009293,62
1009305,13
1009311,18
1009335,38
1009354,38
1009355,26
1009431,35
1009444,44
1009449,62
1009557,18
1009566,37
1009655,61
1009684,21
1009693,26
1009701,11
1009703,17
1009710,31
1009739,10
1009744,26
1009768,64
1009784,9
1009805,15
1009817,93
1009843,8
1009873,12
1009956,33
1009977,6
1010038,28
1010039,10
1010075,14
1010092,20
1010146,26
1010151,7
1010163,7
1010277,8
1010303,150
1010322,33
1010354,18
1010390,174
1010394,78
1010456,13
1010497,63
1010528,14
1010539,5
1010544,25
1010564,19
1010570,9
1010666,57
1010677,8
1010717,5
1010724,13
1010765,39
1010769,8
1010773,16
1010829,13
1010852,8
1010915,6
1010917,12
1010943,8
1010944,7
1010970,62
1011060,8
1011068,11
1011078,20
1011079,12
1011227,15
1011235,44
1011255,10
1011314,9
1011326,10
1011348,11
1011390,72
1011405,12
1011440,14
1011443,10
1011480,7
1011496,36
1011571,24
1011578,33
1011586,18
1011593,30
1011606,18
1011608,18
1011624,15
1011680,24
1011761,19
1011793,34
1011821,60
1011837,60
1011844,24
1011863,14
1011908,9
1011956,30
1011967,54
1012031,28
1012055,25
1012059,11
1012093,9
1012140,13
1012178,10
1012210,7
1012214,8
1012219,9
1012233,19
1012246,35
1012254,17
1012269,10
1012321,31
1012329,18
1012334,19
1012336,10
1012376,24
1012379,224
1012450,40
1012468,10
1012579,14
1012590,10
1012617,36
1012681,13
1012691,12
1012719,6
1012722,8
1012731,56
1012762,10
1012802,8
1012829,9
1012873,190
1012911,10
1012947,11
1012964,29
1013001,44
1013038,13
1013044,23
1013048,26
1013115,14
1013119,21
1013126,40
1013146,25
1013187,9
1013192,15
1013302,21
1013330,8
1013335,64
1013392,76
1013440,518
1013460,9
1013521,14
1013553,8
1013554,6
1013567,7
1013590,9
1013601,9
1013606,41
1013625,20
1013654,15
1013719,10
1013737,5
1013769,5
1013838,7
1013840,14
1013851,9
1013880,44
1013903,20
1013920,34
1014006,64
1014085,21
1014187,62
1014234,14
1014238,22
1014285,55
1014287,74
1014316,19
1014385,6
1014460,12
1014476,21
1014483,296
1014565,30
1014580,52
1014590,25
1014598,6
1014684,6
1014700,263
1014848,14
1014855,44
